a_x, a_y, a_z, t
-0.0,-0.01,0.25,1.294574499130249
0.0,-0.01,0.24,1.2984821796417236
-0.01,-0.01,0.24,1.2994978427886963
-0.01,-0.01,0.24,1.3023569583892822
-0.0,-0.01,0.25,1.3028030395507812
-0.0,-0.01,0.24,1.3065917491912842
0.0,-0.02,0.25,1.3071372509002686
-0.0,-0.01,0.24,1.31083083152771
0.0,-0.02,0.25,1.3114676475524902
0.0,-0.03,0.23,1.3149676322937012
0.01,-0.02,0.25,1.3156003952026367
0.0,-0.02,0.25,1.3191215991973877
0.0,-0.02,0.25,1.319793462753296
-0.0,-0.02,0.25,1.323213815689087
0.01,-0.01,0.25,1.3236615657806396
0.0,-0.02,0.24,1.3279263973236084
0.0,-0.01,0.24,1.3285109996795654
0.0,-0.01,0.25,1.3326828479766846
0.01,-0.01,0.26,1.3334531784057617
-0.0,-0.0,0.25,1.3367226123809814
-0.01,-0.01,0.25,1.3377234935760498
-0.01,-0.02,0.25,1.340301513671875
-0.01,-0.02,0.24,1.3407366275787354
-0.0,-0.0,0.25,1.3446805477142334
-0.01,-0.01,0.25,1.3452458381652832
-0.0,-0.01,0.24,1.3493118286132812
0.0,-0.01,0.25,1.349968671798706
-0.0,-0.01,0.25,1.3520803451538086
0.0,-0.01,0.24,1.3525395393371582
-0.0,-0.0,0.25,1.3563618659973145
-0.0,-0.01,0.26,1.3598270416259766
-0.0,-0.02,0.23,1.360194206237793
-0.0,-0.01,0.26,1.3639297485351562
-0.01,-0.01,0.25,1.3659801483154297
-0.01,-0.02,0.24,1.3678579330444336
0.0,-0.02,0.24,1.3682284355163574
0.01,-0.01,0.25,1.3724455833435059
0.0,-0.02,0.24,1.3731093406677246
0.0,-0.0,0.25,1.376356601715088
0.0,-0.02,0.25,1.3766918182373047
0.0,-0.0,0.25,1.3806025981903076
0.0,-0.02,0.24,1.3820164203643799
-0.0,-0.01,0.24,1.384650707244873
0.0,-0.0,0.25,1.3850781917572021
0.01,-0.0,0.26,1.3890180587768555
0.0,-0.03,0.25,1.3896880149841309
0.01,-0.01,0.25,1.393049716949463
0.01,-0.01,0.24,1.3934376239776611
0.01,-0.02,0.25,1.397336721420288
0.0,-0.01,0.24,1.3987774848937988
0.0,-0.01,0.25,1.401428461074829
0.0,-0.01,0.24,1.4020202159881592
0.0,-0.01,0.25,1.4055922031402588
0.0,-0.01,0.24,1.4064280986785889
-0.02,-0.02,0.25,1.409592866897583
-0.0,-0.01,0.24,1.4099788665771484
0.01,-0.01,0.24,1.4141769409179688
0.01,-0.01,0.25,1.4153764247894287
-0.01,-0.01,0.24,1.4181041717529297
-0.0,-0.03,0.25,1.4186756610870361
0.0,-0.01,0.25,1.42213773727417
0.0,-0.01,0.25,1.4228763580322266
0.01,-0.0,0.25,1.426661491394043
0.0,-0.0,0.26,1.4271421432495117
-0.0,0.01,0.25,1.4323008060455322
0.01,0.0,0.25,1.4330298900604248
0.0,-0.01,0.25,1.4355995655059814
-0.0,-0.0,0.26,1.4364879131317139
-0.01,-0.01,0.26,1.4396743774414062
-0.01,0.0,0.24,1.4403724670410156
-0.01,0.02,0.26,1.4438979625701904
0.0,0.0,0.24,1.4442198276519775
-0.01,0.01,0.25,1.4488649368286133
-0.01,0.01,0.26,1.4493837356567383
-0.02,0.0,0.25,1.4522428512573242
-0.01,0.0,0.24,1.4525818824768066
-0.0,-0.0,0.24,1.4563994407653809
0.0,0.0,0.26,1.457310676574707
0.01,0.0,0.25,1.4608888626098633
0.0,-0.01,0.25,1.4614808559417725
-0.01,-0.02,0.24,1.4663279056549072
-0.0,-0.01,0.25,1.466972827911377
-0.0,-0.03,0.25,1.4693183898925781
0.01,-0.02,0.26,1.4697189331054688
0.0,-0.02,0.25,1.4732837677001953
0.0,-0.02,0.25,1.474275827407837
-0.0,-0.02,0.24,1.4771976470947266
0.0,-0.01,0.25,1.477543830871582
0.0,-0.01,0.24,1.4825384616851807
0.0,-0.01,0.25,1.4832024574279785
0.01,-0.01,0.25,1.4862706661224365
0.0,0.01,0.26,1.4868323802947998
-0.0,-0.0,0.25,1.4906001091003418
-0.0,0.0,0.26,1.4913218021392822
-0.01,-0.01,0.24,1.4934132099151611
-0.02,-0.01,0.24,1.4941487312316895
-0.01,0.0,0.24,1.4990696907043457
-0.0,0.01,0.25,1.4998090267181396
-0.01,-0.01,0.25,1.5017168521881104
0.0,-0.01,0.24,1.5054688453674316
-0.0,-0.01,0.25,1.507988691329956
0.0,0.0,0.26,1.5094075202941895
-0.0,0.0,0.24,1.5099918842315674
0.01,0.0,0.25,1.5104153156280518
0.0,-0.0,0.24,1.5147266387939453
-0.0,-0.01,0.24,1.5179154872894287
-0.01,-0.01,0.24,1.518578052520752
-0.0,-0.01,0.24,1.5220954418182373
0.0,0.01,0.26,1.5231976509094238
0.0,-0.0,0.25,1.5262277126312256
0.0,-0.0,0.25,1.5268306732177734
-0.0,-0.01,0.24,1.5306262969970703
-0.0,-0.01,0.26,1.531879186630249
-0.0,-0.0,0.25,1.5360283851623535
-0.0,0.01,0.25,1.536611557006836
0.0,0.0,0.26,1.539384365081787
0.0,-0.0,0.25,1.5401718616485596
-0.0,0.01,0.24,1.543543815612793
-0.01,0.01,0.25,1.5441398620605469
-0.0,-0.01,0.24,1.5484118461608887
-0.01,0.01,0.24,1.54899263381958
-0.01,0.0,0.25,1.5518057346343994
-0.01,-0.0,0.25,1.5529842376708984
-0.01,0.01,0.25,1.5559864044189453
-0.0,0.01,0.25,1.5566654205322266
0.0,0.01,0.25,1.5602402687072754
0.0,-0.01,0.25,1.5608301162719727
-0.01,-0.02,0.25,1.5652918815612793
-0.01,-0.01,0.26,1.5660851001739502
0.01,-0.01,0.24,1.5686726570129395
0.01,0.0,0.24,1.5692346096038818
0.01,-0.0,0.26,1.5730273723602295
0.0,-0.01,0.24,1.573936939239502
0.01,-0.02,0.24,1.5769953727722168
0.0,-0.0,0.23,1.5775995254516602
0.0,-0.02,0.25,1.5817365646362305
0.01,-0.03,0.25,1.5823562145233154
0.0,-0.03,0.24,1.5855166912078857
-0.0,-0.02,0.24,1.5879709720611572
0.01,-0.0,0.26,1.5899064540863037
0.01,-0.01,0.25,1.5912723541259766
0.01,-0.0,0.24,1.5940837860107422
0.02,-0.01,0.25,1.5950357913970947
0.0,-0.03,0.23,1.598926067352295
-0.0,-0.03,0.24,1.5995543003082275
-0.01,-0.03,0.24,1.6020770072937012
-0.01,-0.03,0.24,1.602525234222412
-0.0,-0.04,0.21,1.6064307689666748
0.0,-0.15,-0.09,1.6070594787597656
-0.02,0.07,0.77,1.610307216644287
-0.03,-0.08,0.1,1.6106700897216797
0.02,0.09,0.35,1.6152255535125732
0.02,0.04,0.24,1.61580228805542
0.03,0.0,0.24,1.618929147720337
0.0,0.01,0.26,1.6193485260009766
-0.01,-0.03,0.25,1.6231887340545654
-0.01,-0.02,0.24,1.6237807273864746
-0.02,-0.01,0.24,1.6269805431365967
-0.02,-0.01,0.24,1.6273760795593262
-0.01,-0.01,0.24,1.6318652629852295
-0.01,-0.0,0.24,1.6324963569641113
0.0,-0.02,0.24,1.6353936195373535
-0.0,-0.01,0.26,1.636005163192749
0.01,-0.01,0.25,1.6397805213928223
-0.0,0.0,0.25,1.640279769897461
-0.01,-0.02,0.25,1.643946647644043
0.0,-0.03,0.24,1.6475725173950195
-0.0,-0.03,0.24,1.6486539840698242
-0.0,-0.03,0.24,1.6515333652496338
-0.0,-0.02,0.26,1.6521947383880615
0.0,-0.02,0.26,1.6556947231292725
0.01,0.01,0.25,1.656017541885376
0.01,-0.02,0.24,1.6599321365356445
0.02,0.0,0.26,1.660141944885254
0.01,-0.02,0.25,1.664428472518921
-0.0,-0.01,0.25,1.6649954319000244
-0.0,-0.0,0.26,1.668287992477417
-0.01,0.0,0.23,1.6690654754638672
0.0,-0.01,0.26,1.6722462177276611
-0.01,-0.02,0.25,1.6725249290466309
-0.01,0.0,0.26,1.67653226852417
0.0,0.01,0.25,1.676788330078125
0.0,-0.0,0.26,1.681952953338623
-0.01,0.01,0.26,1.6821308135986328
-0.01,0.02,0.27,1.6847848892211914
-0.0,-0.0,0.26,1.6850948333740234
-0.01,0.01,0.26,1.6891021728515625
-0.0,0.02,0.23,1.6893770694732666
0.0,-0.03,0.24,1.6931309700012207
-0.01,-0.01,0.23,1.6933887004852295
-0.0,-0.07,0.2,1.6973824501037598
0.01,-0.03,0.32,1.6979694366455078
-0.02,0.01,0.26,1.7018311023712158
0.01,0.01,0.25,1.702031135559082
0.01,0.01,0.25,1.7058346271514893
0.02,-0.01,0.26,1.7060961723327637
0.0,-0.02,0.26,1.7099599838256836
0.01,-0.03,0.24,1.7102088928222656
0.0,-0.01,0.25,1.714365005493164
-0.0,0.01,0.25,1.7148973941802979
0.0,-0.0,0.25,1.718421459197998
-0.01,-0.01,0.24,1.7187659740447998
-0.01,0.0,0.25,1.722468614578247
-0.01,0.01,0.25,1.7227182388305664
-0.01,0.02,0.25,1.7265915870666504
-0.02,0.02,0.25,1.7268085479736328
-0.01,0.01,0.24,1.731180191040039
-0.01,0.01,0.24,1.7319252490997314
-0.01,0.0,0.24,1.7356975078582764
-0.01,-0.01,0.23,1.7360517978668213
-0.01,0.0,0.25,1.7397816181182861
-0.01,-0.01,0.24,1.7400457859039307
-0.01,-0.0,0.24,1.743943691253662
0.0,0.0,0.25,1.744187593460083
0.01,-0.01,0.25,1.748236894607544
0.0,-0.01,0.26,1.7486953735351562
0.01,-0.01,0.25,1.7523791790008545
0.01,-0.01,0.26,1.7525811195373535
0.01,-0.02,0.25,1.7563724517822266
-0.01,-0.0,0.25,1.7565162181854248
-0.0,0.0,0.25,1.7606916427612305
0.0,0.0,0.26,1.760819911956787
-0.0,0.01,0.24,1.7649223804473877
-0.01,-0.01,0.25,1.765204668045044
0.0,-0.02,0.26,1.7689030170440674
-0.01,-0.01,0.25,1.7690837383270264
-0.01,0.01,0.26,1.773043155670166
-0.0,-0.0,0.25,1.7731986045837402
-0.0,-0.01,0.25,1.777249813079834
0.01,-0.01,0.25,1.7774021625518799
0.0,-0.02,0.24,1.7816104888916016
-0.0,-0.01,0.25,1.782041311264038
0.01,-0.02,0.25,1.785393238067627
-0.0,-0.0,0.26,1.7857167720794678
-0.0,-0.0,0.25,1.789527416229248
-0.01,0.01,0.25,1.7897069454193115
-0.01,0.0,0.24,1.7931640148162842
-0.01,-0.01,0.24,1.7933382987976074
-0.0,-0.02,0.26,1.797473430633545
-0.0,-0.02,0.24,1.8008813858032227
-0.01,-0.01,0.23,1.8012809753417969
-0.0,-0.01,0.26,1.804994821548462
-0.01,-0.0,0.26,1.8053805828094482
-0.01,-0.01,0.25,1.8092246055603027
-0.01,0.0,0.26,1.8097889423370361
0.01,-0.03,0.26,1.8135418891906738
0.01,-0.02,0.23,1.8147697448730469
0.01,-0.04,0.24,1.8178496360778809
-0.0,-0.03,0.24,1.8184595108032227
-0.02,-0.03,0.25,1.8217265605926514
-0.0,-0.01,0.25,1.8223645687103271
0.01,-0.02,0.24,1.8258185386657715
0.01,-0.02,0.26,1.826251745223999
0.01,-0.02,0.23,1.8302147388458252
0.0,0.0,0.25,1.8308653831481934
-0.0,-0.01,0.24,1.834238052368164
-0.02,-0.02,0.25,1.834712266921997
-0.01,-0.02,0.24,1.8389430046081543
-0.01,-0.02,0.26,1.8397531509399414
-0.0,-0.0,0.24,1.8429148197174072
0.0,-0.01,0.24,1.8433518409729004
0.0,-0.01,0.25,1.8472514152526855
0.01,-0.03,0.24,1.8484010696411133
0.01,-0.01,0.24,1.8513107299804688
-0.0,-0.02,0.24,1.8519127368927002
0.0,-0.01,0.24,1.8556222915649414
-0.01,-0.0,0.26,1.856360912322998
-0.0,-0.01,0.24,1.8586885929107666
-0.01,-0.0,0.26,1.8623745441436768
-0.0,-0.01,0.24,1.8629188537597656
0.0,-0.01,0.23,1.8666925430297852
-0.0,0.01,0.25,1.8673129081726074
0.0,-0.01,0.24,1.870858907699585
-0.01,0.01,0.25,1.8717505931854248
-0.0,0.03,0.26,1.8749926090240479
-0.0,-0.01,0.25,1.87540864944458
-0.01,0.01,0.25,1.8791420459747314
-0.01,-0.01,0.28,1.879537582397461
0.0,0.0,0.23,1.8832802772521973
-0.01,-0.0,0.26,1.883866310119629
-0.03,-0.03,0.24,1.887458086013794
-0.03,0.0,0.25,1.8881711959838867
-0.01,0.0,0.25,1.8916137218475342
-0.01,0.0,0.26,1.8919522762298584
-0.01,-0.0,0.25,1.8957350254058838
0.0,-0.01,0.24,1.8960819244384766
0.0,-0.01,0.26,1.899980068206787
-0.0,0.01,0.25,1.9005789756774902
-0.02,0.01,0.26,1.9041883945465088
-0.01,0.0,0.25,1.9048800468444824
0.0,-0.01,0.26,1.9082467555999756
-0.0,-0.01,0.25,1.9086096286773682
-0.0,-0.01,0.24,1.912545919418335
-0.01,0.0,0.27,1.9129936695098877
-0.01,-0.02,0.24,1.916501522064209
-0.01,-0.01,0.23,1.9170799255371094
-0.01,-0.01,0.22,1.9206929206848145
-0.01,0.01,0.25,1.9218251705169678
-0.01,0.0,0.27,1.9246842861175537
-0.0,-0.03,0.26,1.9250636100769043
-0.01,-0.0,0.23,1.9288067817687988
-0.02,0.0,0.23,1.9292285442352295
-0.02,-0.01,0.27,1.9331588745117188
0.03,-0.0,0.23,1.9338059425354004
0.0,0.02,0.25,1.9375507831573486
-0.0,-0.01,0.24,1.938270092010498
-0.01,-0.01,0.23,1.942521572113037
-0.01,0.01,0.25,1.942861795425415
-0.02,0.0,0.22,1.9454281330108643
-0.01,-0.01,0.26,1.9458262920379639
-0.01,-0.0,0.25,1.9497458934783936
-0.0,-0.01,0.23,1.9531655311584473
0.0,-0.03,0.24,1.9535174369812012
-0.01,-0.01,0.25,1.9572715759277344
-0.01,-0.01,0.25,1.957629680633545
-0.0,-0.01,0.26,1.961369514465332
-0.0,-0.01,0.24,1.9618651866912842
0.0,0.01,0.26,1.9659919738769531
0.01,0.0,0.24,1.9664592742919922
-0.01,0.01,0.25,1.969954013824463
-0.01,0.01,0.25,1.9706430435180664
-0.0,-0.01,0.26,1.9739255905151367
-0.01,-0.01,0.26,1.97428560256958
-0.01,-0.01,0.25,1.9779248237609863
-0.01,0.0,0.24,1.9782543182373047
-0.01,0.0,0.24,1.9829659461975098
-0.0,-0.03,0.24,1.9835762977600098
0.0,-0.04,0.23,1.9864368438720703
-0.01,-0.0,0.24,1.987109661102295
-0.01,0.01,0.26,1.9906489849090576
0.0,-0.01,0.26,1.9912440776824951
-0.0,-0.0,0.24,1.9946587085723877
0.01,-0.0,0.26,1.994997262954712
-0.0,-0.02,0.24,1.9991602897644043
-0.01,0.0,0.26,1.9995863437652588
-0.01,-0.0,0.24,2.0029072761535645
0.0,-0.01,0.22,2.0032458305358887
-0.0,-0.0,0.26,2.0070667266845703
-0.0,0.01,0.28,2.0074825286865234
0.01,-0.01,0.23,2.0109894275665283
-0.0,-0.0,0.24,2.011401414871216
-0.01,-0.0,0.25,2.0158774852752686
0.01,-0.02,0.26,2.016232967376709
-0.01,-0.01,0.25,2.0188679695129395
0.0,-0.02,0.25,2.01924729347229
0.0,-0.02,0.25,2.024465322494507
-0.0,-0.01,0.24,2.0266025066375732
0.0,-0.02,0.25,2.0270094871520996
0.01,-0.04,0.24,2.030914306640625
0.01,-0.02,0.25,2.0321617126464844
0.01,-0.03,0.24,2.035053253173828
0.01,-0.04,0.24,2.035600423812866
-0.0,-0.04,0.23,2.039353609085083
0.01,-0.03,0.25,2.0399622917175293
0.01,-0.02,0.26,2.0441110134124756
0.0,-0.01,0.25,2.0444700717926025
0.0,-0.01,0.25,2.048325300216675
0.01,-0.01,0.24,2.049299955368042
0.0,-0.02,0.25,2.0523998737335205
0.0,0.01,0.23,2.052731513977051
-0.01,-0.01,0.24,2.056499481201172
-0.01,0.01,0.25,2.056889772415161
-0.02,0.0,0.26,2.0607244968414307
-0.01,0.01,0.24,2.0613245964050293
-0.01,0.01,0.25,2.0653774738311768
-0.01,0.0,0.24,2.066462755203247
-0.01,0.01,0.26,2.069079637527466
-0.0,0.0,0.25,2.069960594177246
-0.02,0.01,0.24,2.0732269287109375
-0.0,-0.02,0.24,2.0739617347717285
-0.0,0.01,0.26,2.07741641998291
0.0,-0.01,0.24,2.078829288482666
0.0,0.0,0.24,2.0833117961883545
0.0,-0.0,0.25,2.08389949798584
0.01,-0.0,0.25,2.085845947265625
0.01,-0.01,0.24,2.087515115737915
0.02,-0.02,0.24,2.090216875076294
0.0,-0.04,0.26,2.0907680988311768
0.01,-0.02,0.26,2.094358205795288
0.01,-0.01,0.26,2.094813585281372
0.02,-0.02,0.24,2.0987346172332764
0.0,0.0,0.27,2.0995030403137207
0.02,0.01,0.26,2.10162615776062
0.03,-0.04,0.24,2.1036059856414795
0.02,-0.01,0.24,2.1041762828826904
0.01,-0.01,0.26,2.1079397201538086
-0.0,-0.01,0.25,2.1112051010131836
0.01,-0.01,0.24,2.111678123474121
-0.01,0.02,0.24,2.115638494491577
-0.0,0.01,0.24,2.116757392883301
0.01,-0.02,0.24,2.1194264888763428
-0.01,0.02,0.26,2.119799852371216
0.0,0.02,0.26,2.1201064586639404
0.0,-0.01,0.26,2.124865770339966
0.01,0.0,0.24,2.1251800060272217
0.01,-0.01,0.22,2.129080295562744
0.0,-0.02,0.26,2.1294357776641846
-0.01,0.0,0.25,2.1334922313690186
0.01,0.02,0.26,2.134037733078003
0.02,-0.01,0.26,2.137842893600464
-0.0,0.04,0.26,2.13870906829834
0.01,0.0,0.26,2.1419081687927246
-0.0,0.01,0.24,2.142455816268921
-0.0,-0.01,0.25,2.1467254161834717
0.0,-0.02,0.26,2.1474876403808594
-0.01,-0.01,0.25,2.150758743286133
-0.0,0.0,0.25,2.151304244995117
0.01,0.01,0.25,2.155158758163452
0.01,-0.0,0.24,2.155806303024292
0.01,0.01,0.24,2.159107208251953
0.01,-0.0,0.25,2.15944242477417
0.01,-0.0,0.25,2.1633098125457764
-0.01,0.01,0.27,2.1637799739837646
-0.0,-0.01,0.26,2.167407989501953
-0.02,0.02,0.24,2.167747735977173
-0.01,0.0,0.25,2.1717212200164795
-0.0,-0.0,0.22,2.1724913120269775
-0.01,0.02,0.26,2.1758577823638916
-0.0,0.01,0.25,2.17618989944458
-0.01,0.0,0.25,2.1792099475860596
-0.02,-0.0,0.24,2.1796398162841797
-0.01,-0.02,0.27,2.18350887298584
0.0,-0.0,0.27,2.187084436416626
0.01,-0.01,0.28,2.1875007152557373
-0.0,-0.02,0.26,2.191251277923584
-0.0,-0.01,0.24,2.191699981689453
-0.0,-0.01,0.23,2.195664167404175
0.0,-0.03,0.23,2.196018695831299
0.0,-0.03,0.25,2.1996171474456787
0.01,-0.04,0.25,2.201155662536621
0.01,-0.02,0.24,2.2035717964172363
-0.0,-0.02,0.24,2.20393705368042
0.0,-0.01,0.26,2.2078473567962646
0.0,-0.02,0.24,2.2081832885742188
-0.01,-0.01,0.25,2.2120230197906494
-0.0,0.01,0.25,2.2123684883117676
-0.01,0.0,0.23,2.216141939163208
-0.01,0.02,0.26,2.216515302658081
-0.02,0.03,0.25,2.2204325199127197
-0.01,0.02,0.25,2.2210512161254883
-0.01,0.03,0.24,2.224492311477661
-0.01,0.02,0.24,2.2249231338500977
-0.02,0.02,0.25,2.228637218475342
-0.03,0.02,0.24,2.2289788722991943
-0.01,0.01,0.24,2.2328739166259766
-0.01,0.02,0.26,2.2334907054901123
-0.01,0.01,0.25,2.237391710281372
0.01,-0.01,0.24,2.238809823989868
0.01,-0.01,0.26,2.2415528297424316
0.01,0.01,0.25,2.242030382156372
-0.0,0.02,0.26,2.245919704437256
0.0,0.01,0.25,2.2462658882141113
-0.0,-0.0,0.25,2.2503392696380615
0.01,-0.01,0.24,2.2508907318115234
0.01,0.0,0.25,2.254793405532837
0.0,0.0,0.25,2.2553911209106445
0.0,-0.0,0.24,2.2588961124420166
0.01,0.01,0.25,2.2592945098876953
0.0,0.01,0.27,2.264113664627075
0.01,0.01,0.24,2.265225410461426
0.01,0.01,0.24,2.265995502471924
0.01,0.02,0.26,2.2688136100769043
0.01,0.03,0.25,2.2692513465881348
-0.01,0.03,0.25,2.273075580596924
0.0,0.02,0.23,2.273606538772583
0.0,0.02,0.24,2.2773356437683105
0.0,0.02,0.25,2.2778139114379883
0.0,0.03,0.25,2.2822022438049316
-0.0,0.03,0.24,2.2829582691192627
0.01,0.02,0.24,2.2858269214630127
0.01,0.02,0.25,2.286147117614746
-0.0,0.02,0.27,2.290079116821289
0.0,0.04,0.24,2.2904953956604004
0.01,0.03,0.25,2.2944581508636475
0.01,0.03,0.25,2.2947747707366943
0.01,0.03,0.26,2.2989697456359863
0.01,0.02,0.24,2.2997305393218994
0.0,0.03,0.25,2.3028643131256104
-0.0,0.04,0.25,2.303670644760132
-0.0,0.03,0.25,2.307086229324341
-0.0,0.04,0.24,2.3077704906463623
0.0,0.02,0.24,2.308391809463501
0.01,0.06,0.25,2.3125321865081787
-0.01,0.07,0.24,2.3128795623779297
-0.01,0.06,0.25,2.316666603088379
-0.01,0.06,0.26,2.317004442214966
-0.01,0.06,0.25,2.321063280105591
-0.01,0.05,0.25,2.3217923641204834
-0.01,0.05,0.25,2.325237274169922
-0.01,0.05,0.25,2.325878381729126
-0.0,0.04,0.25,2.3291547298431396
-0.01,0.05,0.25,2.332157850265503
-0.01,0.05,0.26,2.3335392475128174
-0.01,0.05,0.25,2.334812879562378
-0.0,0.04,0.26,2.3380565643310547
-0.0,0.04,0.24,2.3388655185699463
0.0,0.03,0.25,2.342472553253174
-0.01,0.04,0.25,2.3428661823272705
0.0,0.03,0.25,2.346579074859619
0.0,0.03,0.25,2.346933603286743
0.01,0.03,0.25,2.3512344360351562
0.0,0.03,0.25,2.3517701625823975
-0.0,0.03,0.25,2.355562210083008
0.0,0.03,0.25,2.3561766147613525
0.0,0.03,0.25,2.3597960472106934
0.01,0.03,0.26,2.3601431846618652
0.0,0.02,0.25,2.3642373085021973
0.0,0.03,0.25,2.365266799926758
0.0,0.03,0.25,2.368502616882324
0.0,0.02,0.25,2.3690829277038574
-0.0,0.03,0.25,2.3725996017456055
-0.0,0.03,0.25,2.373267650604248
0.0,0.02,0.25,2.3767712116241455
-0.01,0.02,0.25,2.3771181106567383
0.0,0.01,0.25,2.3819539546966553
0.02,0.01,0.25,2.3827097415924072
0.0,0.02,0.25,2.383030652999878
0.0,0.01,0.25,2.386415719985962
-0.0,0.02,0.25,2.386751413345337
-0.0,0.01,0.25,2.390676259994507
-0.01,0.0,0.25,2.391008138656616
-0.0,0.01,0.25,2.3948662281036377
-0.01,0.03,0.25,2.395199775695801
-0.01,0.01,0.25,2.399513006210327
-0.01,0.01,0.25,2.3998520374298096
-0.01,0.01,0.25,2.403106689453125
-0.01,0.01,0.25,2.4035258293151855
-0.01,0.01,0.25,2.40746808052063
-0.01,0.01,0.25,2.4078850746154785
-0.01,0.01,0.24,2.411630868911743
-0.01,0.01,0.25,2.411970853805542
-0.0,0.0,0.26,2.415922164916992
-0.0,0.0,0.25,2.416404962539673
-0.0,0.0,0.25,2.4199414253234863
-0.0,0.0,0.24,2.4203619956970215
-0.0,0.0,0.25,2.424772262573242
-0.0,0.0,0.25,2.425396680831909
-0.0,-0.0,0.25,2.4275574684143066
-0.0,-0.0,0.25,2.427910089492798
-0.0,-0.0,0.25,2.4322996139526367
-0.0,-0.0,0.25,2.435584545135498
-0.0,-0.0,0.25,2.4360897541046143
-0.0,-0.0,0.25,2.439537763595581
-0.0,-0.0,0.25,2.439901828765869
-0.0,-0.0,0.25,2.443713903427124
-0.0,-0.0,0.25,2.444199562072754
-0.0,-0.0,0.25,2.4488115310668945
0.0,-0.0,0.25,2.4494595527648926
0.0,-0.0,0.25,2.4522392749786377
-0.0,-0.0,0.25,2.4528722763061523
-0.0,-0.0,0.25,2.456418037414551
-0.0,-0.01,0.25,2.45707106590271
-0.0,-0.0,0.25,2.460719347000122
0.0,-0.0,0.25,2.4610633850097656
-0.0,-0.0,0.25,2.465167999267578
-0.01,-0.01,0.25,2.4659860134124756
-0.0,-0.0,0.25,2.467958688735962
-0.01,-0.0,0.25,2.468317985534668
-0.0,-0.0,0.25,2.4725897312164307
-0.0,-0.0,0.25,2.4758806228637695
-0.0,-0.01,0.25,2.4762821197509766
-0.0,-0.0,0.25,2.479712963104248
-0.0,-0.0,0.24,2.4801836013793945
0.0,-0.01,0.25,2.4839422702789307
-0.0,-0.0,0.25,2.4845516681671143
-0.0,-0.0,0.24,2.488299608230591
-0.0,-0.0,0.25,2.4892375469207764
-0.0,-0.0,0.25,2.4923014640808105
-0.0,-0.0,0.25,2.492771625518799
0.0,-0.01,0.25,2.4962024688720703
-0.0,-0.01,0.25,2.496737003326416
-0.0,-0.0,0.24,2.500319004058838
0.0,-0.0,0.25,2.500654697418213
-0.0,-0.0,0.25,2.504879951477051
-0.0,-0.0,0.25,2.5058772563934326
0.0,-0.0,0.25,2.508549213409424
0.0,-0.0,0.25,2.508885383605957
-0.0,-0.01,0.26,2.5119810104370117
-0.0,-0.0,0.25,2.5123393535614014
0.0,-0.0,0.25,2.5163042545318604
0.0,-0.0,0.25,2.516842842102051
-0.0,-0.0,0.25,2.5202128887176514
0.0,-0.01,0.25,2.5240721702575684
0.0,-0.0,0.24,2.524458169937134
-0.0,-0.0,0.25,2.528184413909912
-0.0,-0.0,0.25,2.5285484790802
-0.0,-0.0,0.25,2.532402992248535
-0.0,-0.0,0.25,2.533184766769409
-0.0,-0.0,0.25,2.5364696979522705
-0.0,-0.0,0.25,2.5369184017181396
-0.0,-0.0,0.26,2.5410447120666504
0.01,-0.0,0.24,2.5418128967285156
-0.0,-0.0,0.25,2.5447027683258057
-0.0,-0.0,0.25,2.545316219329834
0.0,-0.0,0.25,2.5492806434631348
-0.0,-0.01,0.25,2.550122022628784
-0.0,-0.01,0.25,2.552978992462158
0.0,-0.01,0.25,2.5534677505493164
0.0,-0.0,0.25,2.5573322772979736
-0.0,-0.01,0.25,2.55798602104187
-0.0,-0.0,0.25,2.56475567817688
0.02,-0.01,0.25,2.566283941268921
-0.0,-0.01,0.25,2.567005157470703
-0.0,-0.0,0.24,2.5679593086242676
-0.0,-0.0,0.25,2.569274663925171
-0.0,-0.0,0.25,2.572840690612793
0.0,-0.01,0.25,2.5738260746002197
-0.0,-0.01,0.25,2.5771729946136475
-0.0,-0.01,0.25,2.5788192749023438
-0.0,-0.0,0.25,2.5814762115478516
-0.0,-0.0,0.25,2.583069086074829
-0.0,-0.01,0.25,2.5852324962615967
0.0,-0.0,0.25,2.5859649181365967
-0.0,-0.0,0.26,2.589418649673462
-0.02,-0.0,0.25,2.5902249813079834
-0.0,-0.0,0.25,2.5961480140686035
-0.0,-0.01,0.25,2.597058057785034
-0.0,-0.0,0.25,2.5998549461364746
-0.01,-0.0,0.25,2.601210117340088
-0.0,-0.0,0.25,2.602267026901245
-0.01,-0.0,0.25,2.6030080318450928
-0.0,-0.0,0.25,2.605786085128784
-0.0,-0.0,0.25,2.6086111068725586
-0.0,-0.0,0.25,2.609327554702759
-0.0,-0.0,0.25,2.6127617359161377
-0.0,-0.0,0.25,2.6144020557403564
0.0,-0.01,0.25,2.6169230937957764
-0.0,-0.01,0.25,2.618621587753296
-0.0,-0.0,0.25,2.6209542751312256
0.0,-0.0,0.25,2.621919870376587
-0.0,-0.01,0.25,2.62483549118042
-0.0,-0.0,0.25,2.625368595123291
-0.0,-0.01,0.25,2.6290535926818848
0.0,-0.0,0.25,2.6296253204345703
-0.0,-0.0,0.25,2.633294105529785
0.0,-0.0,0.25,2.633875846862793
0.0,-0.01,0.25,2.6376287937164307
0.0,-0.0,0.25,2.638110876083374
0.0,-0.0,0.25,2.641887903213501
