a_x,a_y,a_z,t
0.00171,-0.00659,0.24839,1.2313868999481201
-0.00384,-0.0122,0.2479,1.2341523170471191
-0.01104,-0.01092,0.2437,1.2373089790344238
-0.01671,-0.0183,0.2429,1.2399957180023193
-0.02068,-0.01934,0.2454,1.2427783012390137
-0.02654,-0.01592,0.25486,1.243286371231079
-0.01922,-0.01019,0.2648,1.245884895324707
-0.01183,-0.00671,0.27176,1.2485625743865967
-0.00067,-0.00653,0.27334,1.2513251304626465
0.00946,-0.01031,0.27249,1.254030466079712
0.0186,-0.01507,0.25785,1.2543866634368896
0.01574,-0.01848,0.24717,1.2572178840637207
0.01397,-0.00116,0.24205,1.2600502967834473
0.00567,-0.01336,0.23857,1.2627348899841309
-0.00043,-0.00824,0.2376,1.2631762027740479
-0.00897,-0.00274,0.23638,1.2659261226654053
-0.02995,-0.00024,0.23802,1.2684316635131836
-0.01391,-0.00281,0.23857,1.2712082862854004
-0.00939,-0.00732,0.24205,1.2738966941833496
-0.00458,-0.00689,0.23857,1.2764801979064941
-0.00738,-0.00933,0.24406,1.2768499851226807
-0.00653,-0.00946,0.25437,1.2796220779418945
-0.00726,0.00897,0.24918,1.282411813735962
-0.00067,-0.01214,0.25858,1.285144329071045
0.00262,-0.00665,0.24973,1.2880890369415283
-0.00329,-0.00647,0.26084,1.2884514331817627
-0.00207,-0.01708,0.25614,1.2911717891693115
0.00171,-0.01647,0.25791,1.293919324874878
0.00024,-0.03013,0.25669,1.2966742515563965
-0.00067,-0.01519,0.25571,1.2994470596313477
0.00085,-0.01476,0.25956,1.2999653816223145
0.00116,-0.01537,0.25455,1.3025524616241455
0.00348,-0.01513,0.25236,1.3053841590881348
0.00335,-0.03032,0.25254,1.3080763816833496
0.00238,-0.0136,0.23455,1.3087844848632812
0.00281,-0.01196,0.25022,1.3115606307983398
0.00372,-0.01263,0.2526,1.3139588832855225
-0.01366,-0.01311,0.24858,1.3164222240447998
-0.00085,-0.01354,0.24851,1.3194596767425537
0.00171,-0.01159,0.25333,1.319596767425537
0.00055,-0.01311,0.25156,1.3223981857299805
6e-05,-0.01348,0.25132,1.3251535892486572
0.00183,-0.01488,0.25041,1.3279619216918945
-0.00085,-0.01208,0.25175,1.33070969581604
-0.00012,-0.01293,0.23576,1.3308541774749756
-0.00018,-0.01299,0.24742,1.3335599899291992
-0.01507,-0.01122,0.24705,1.3364951610565186
-0.00159,-0.01318,0.2487,1.3397271633148193
-0.00061,-0.01061,0.2548,1.3425483703613281
0.0014,-0.00994,0.26517,1.342775821685791
0.00073,-0.0144,0.24851,1.345611572265625
-0.01525,-0.01226,0.24821,1.3482003211975098
0.00018,-0.01104,0.24833,1.3511056900024414
-0.00159,-0.01074,0.25315,1.3538017272949219
-0.00287,-0.01202,0.25437,1.3540723323822021
0.00024,-0.01293,0.2487,1.3568756580352783
0.00037,-0.0133,0.24809,1.3596792221069336
0.00104,-0.0136,0.24748,1.3624601364135742
-0.0003,-0.01141,0.24729,1.365330696105957
0.00067,-0.01141,0.2512,1.365647315979004
-0.00116,-0.0136,0.25004,1.368129014968872
-0.00067,-0.01153,0.24681,1.3709313869476318
-0.00043,-0.01311,0.24833,1.3737270832061768
-0.00018,-0.01226,0.24803,1.3763773441314697
-0.00067,-0.01263,0.24601,1.3767249584197998
-0.00085,-0.0133,0.24784,1.379530429840088
0.00037,-0.01061,0.24565,1.3821320533752441
-0.00049,-0.01244,0.24668,1.3849318027496338
0.00268,-0.01232,0.24687,1.3879845142364502
0.0011,-0.01354,0.24485,1.3883297443389893
0.00299,-0.01641,0.24083,1.3910329341888428
0.00152,-0.01373,0.24382,1.3938169479370117
0.00409,-0.01135,0.24248,1.3965976238250732
0.00433,-0.01263,0.24796,1.3994481563568115
0.00348,-0.01409,0.24644,1.3997600078582764
0.0061,-0.01452,0.2454,1.4026257991790771
0.00866,-0.01391,0.244,1.4052879810333252
0.00543,-0.01305,0.24687,1.4081058502197266
0.00378,-0.0133,0.24851,1.4084484577178955
0.00628,-0.0147,0.25297,1.4113051891326904
0.00647,-0.01403,0.25644,1.414020299911499
0.00555,-0.01446,0.25199,1.416764259338379
0.00384,-0.01726,0.25199,1.4197521209716797
0.00647,-0.01574,0.24845,1.4201011657714844
0.00994,-0.01482,0.23735,1.4228825569152832
0.00494,-0.01665,0.24656,1.4256339073181152
0.00677,-0.01104,0.24784,1.4284248352050781
0.00811,-0.01458,0.25565,1.4287166595458984
0.01055,-0.00043,0.2479,1.4315643310546875
0.00824,-0.01836,0.23808,1.4343535900115967
0.00866,-0.0161,0.24949,1.4371263980865479
0.00811,-0.01128,0.24717,1.440535068511963
0.01257,-0.01257,0.24864,1.4408986568450928
0.00732,-0.01391,0.2454,1.44364333152771
0.00897,-0.01519,0.24632,1.4464304447174072
0.01141,-0.01543,0.24955,1.4490480422973633
0.00555,-0.0111,0.24998,1.4493918418884277
0.01269,-0.00098,0.2501,1.4522676467895508
0.01555,-0.01482,0.2379,1.4552459716796875
0.01818,-0.01842,0.24632,1.4580309391021729
0.01781,-0.01885,0.24882,1.4608476161956787
0.0233,-0.01781,0.25474,1.461190938949585
0.02037,-0.01745,0.25248,1.4641079902648926
0.02287,-0.01958,0.24943,1.4668207168579102
0.02111,-0.01745,0.24827,1.4695873260498047
0.01848,-0.01495,0.25297,1.4722769260406494
0.01562,-0.01751,0.24833,1.4727625846862793
0.01964,-0.01013,0.25156,1.4755666255950928
0.0255,-0.00354,0.25059,1.478231430053711
0.0255,-0.01025,0.24864,1.4810137748718262
0.01299,-0.00994,0.25065,1.4813966751098633
0.00567,-0.00952,0.25297,1.4841175079345703
0.00683,-0.00878,0.24937,1.4870545864105225
0.01061,-0.01171,0.24705,1.4898207187652588
0.01604,-0.01995,0.23491,1.4927105903625488
0.02269,-0.01684,0.25114,1.4931082725524902
0.01147,-0.01324,0.25388,1.4960358142852783
0.00854,-0.01708,0.24876,1.4987139701843262
0.00067,-0.03068,0.25175,1.5013298988342285
-0.00024,-0.01513,0.24632,1.5017640590667725
-0.00506,-0.01373,0.24351,1.5044496059417725
0.01196,-0.01159,0.24961,1.506986379623413
-0.00043,-0.01799,0.25181,1.509617805480957
-0.0058,-0.01336,0.24638,1.5124397277832031
-0.00146,-0.01293,0.244,1.5151958465576172
-0.00994,-0.01482,0.24577,1.5156662464141846
-0.01458,-0.01299,0.25376,1.518479824066162
-0.01037,-0.01019,0.25327,1.5211210250854492
-0.00281,-0.01623,0.25199,1.5237586498260498
-0.00476,-0.01562,0.2487,1.5265347957611084
0.00598,-0.02342,0.25016,1.5269932746887207
-0.00366,-0.0197,0.25461,1.5296368598937988
-0.00012,-0.01952,0.24699,1.5322790145874023
0.00811,-0.0197,0.24851,1.5351009368896484
0.00409,-0.01385,0.24882,1.5377953052520752
0.00195,-0.01635,0.24742,1.5381455421447754
-0.01299,-0.01799,0.25193,1.5409941673278809
-0.00738,-0.01373,0.24254,1.5440354347229004
-0.01555,-0.0058,0.26273,1.5468101501464844
-0.0222,-0.00525,0.24955,1.5495007038116455
-0.01873,-0.01324,0.24809,1.5499310493469238
-0.02245,-0.00763,0.24144,1.5524494647979736
-0.03587,-0.0022,0.25004,1.5549936294555664
-0.03062,-0.01244,0.24851,1.557880163192749
-0.0319,-0.01263,0.2512,1.5604820251464844
-0.03044,-0.00738,0.24449,1.5608580112457275
-0.02495,-0.01061,0.24516,1.5635156631469727
-0.02306,-0.00805,0.25193,1.5660154819488525
-0.01922,-0.01311,0.24858,1.5687623023986816
-0.02611,-0.00927,0.24894,1.5715973377227783
-0.01739,-0.01629,0.24943,1.574429988861084
-0.01269,-0.01232,0.24742,1.5745880603790283
-0.01922,-0.01385,0.24742,1.5773003101348877
-0.02056,-0.01116,0.24766,1.5800302028656006
-0.01501,-0.01061,0.24815,1.582732915878296
-0.0136,-0.01251,0.25163,1.5857059955596924
-0.01616,-0.00964,0.24498,1.5858500003814697
-0.0208,-0.00488,0.24754,1.5885529518127441
-0.01665,-0.0086,0.24717,1.5912482738494873
-0.02086,-0.00781,0.24931,1.593996286392212
-0.01879,-0.00891,0.24491,1.5967350006103516
-0.02098,-0.00756,0.24662,1.596879005432129
-0.01501,-0.00671,0.24687,1.599613904953003
-0.01476,-0.00665,0.25071,1.6024107933044434
-0.01202,-0.00933,0.25431,1.6051080226898193
-0.00525,-0.01013,0.24931,1.6079916954040527
-0.00628,-0.01043,0.2523,1.6105821132659912
-0.01275,-0.01061,0.25138,1.6107635498046875
-0.01019,-0.01153,0.24839,1.6135461330413818
-0.00744,-0.01379,0.25291,1.616408348083496
-0.00872,-0.01263,0.24815,1.619187831878662
-0.00482,-0.0119,0.24967,1.6218414306640625
-0.00793,-0.01202,0.25236,1.6220519542694092
-0.00323,-0.01379,0.24925,1.6248209476470947
-0.00268,-0.01318,0.24406,1.6276440620422363
-0.00476,-0.01183,0.23455,1.6303431987762451
0.00122,-0.01305,0.2501,1.633089303970337
-0.00384,-0.01391,0.24589,1.6333134174346924
-0.0011,-0.01214,0.24504,1.636167049407959
0.00049,-0.01196,0.24675,1.6390392780303955
0.0,-0.01208,0.24632,1.6416521072387695
0.0003,-0.01348,0.24851,1.6451478004455566
0.00152,-0.01409,0.24998,1.645388126373291
0.0022,-0.01379,0.24632,1.6481869220733643
0.00372,-0.01421,0.25138,1.6508808135986328
0.00256,-0.01013,0.25059,1.6538846492767334
0.0047,-0.01495,0.24955,1.6542489528656006
0.00506,-0.01269,0.24748,1.6569654941558838
0.00549,-0.01061,0.24809,1.6597306728363037
0.00201,-0.0108,0.26523,1.6626925468444824
0.00756,-0.01403,0.24821,1.6654725074768066
0.00628,-0.01251,0.24986,1.6658339500427246
0.00604,-0.01202,0.25089,1.6685690879821777
0.0036,-0.01019,0.24626,1.671158790588379
0.00378,-0.01525,0.25205,1.6740381717681885
0.00555,-0.01202,0.25278,1.6767640113830566
0.01006,-0.01543,0.25577,1.6770808696746826
0.00726,-0.01641,0.25065,1.68003249168396
0.00811,-0.0147,0.2512,1.6827280521392822
0.00543,-0.01397,0.25028,1.685631275177002
-6e-05,-0.01373,0.25211,1.6860146522521973
0.00793,-0.01793,0.24748,1.6887657642364502
0.00988,-0.01391,0.24693,1.691438913345337
0.00403,-0.01842,0.24638,1.6943230628967285
0.0047,-0.02849,0.24717,1.697145700454712
0.01269,-0.01598,0.24589,1.6975181102752686
-0.00098,-0.00964,0.24632,1.7001590728759766
-0.00397,-0.01739,0.24851,1.7029051780700684
6e-05,-0.01818,0.2451,1.7056832313537598
0.00775,-0.01592,0.2465,1.7084503173828125
0.00604,-0.01702,0.24174,1.7088372707366943
0.01128,-0.01836,0.24735,1.7117469310760498
0.00775,-0.01641,0.24644,1.714425802230835
-0.00189,-0.01421,0.24376,1.7170774936676025
-0.00628,-0.01153,0.24851,1.7198376655578613
-0.00244,-0.01147,0.24534,1.720290184020996
-0.00598,-0.01647,0.23644,1.7228901386260986
-0.00439,-0.01604,0.24473,1.7255570888519287
-0.00073,-0.01336,0.24327,1.7283337116241455
0.00531,-0.01043,0.24211,1.7310528755187988
0.0111,-0.01013,0.25004,1.7314701080322266
0.01452,-0.00525,0.24998,1.7342979907989502
0.02227,-0.00769,0.24839,1.7370963096618652
0.01799,-0.00939,0.24955,1.7400686740875244
0.01598,-0.0039,0.24717,1.7403590679168701
0.01751,-0.00824,0.25827,1.7431111335754395
0.02647,-0.01305,0.25833,1.7459774017333984
0.04685,-0.01915,0.26096,1.7491326332092285
0.0632,-0.01549,0.2662,1.7518281936645508
0.07649,-0.0133,0.27041,1.7522528171539307
0.10376,-0.02373,0.27572,1.755188226699829
0.14927,-0.00781,0.27529,1.757941484451294
0.21686,-0.00421,0.27895,1.7606005668640137
0.27066,-0.00397,0.32592,1.760967493057251
0.32562,-0.00403,0.33489,1.7636945247650146
0.31885,0.00567,0.30286,1.7667665481567383
0.33977,0.02269,0.27127,1.7695159912109375
0.27377,0.02641,0.28835,1.7724332809448242
0.19093,0.03782,0.2917,1.7727940082550049
0.07784,0.09309,0.17641,1.7758493423461914
-0.01781,0.08052,0.19648,1.7785048484802246
-0.00555,0.07643,0.17153,1.7815229892730713
0.00024,0.01653,0.16574,1.7819888591766357
0.03562,0.02586,0.17775,1.784531831741333
0.03288,0.01714,0.19557,1.787691593170166
-0.00653,0.00348,0.17568,1.7902884483337402
-0.01537,-0.0327,0.16787,1.790715217590332
-0.08766,-0.01281,0.18007,1.7931733131408691
-0.06759,-0.01635,0.22436,1.79603910446167
0.04099,0.00976,0.25431,1.7988924980163574
0.15982,-0.00525,0.28158,1.8017888069152832
0.26175,-0.03068,0.33843,1.802184820175171
0.2451,0.00421,0.37911,1.804711103439331
0.21966,-0.00744,0.31738,1.8075861930847168
0.15921,0.01635,0.32086,1.8106942176818848
0.2637,0.03751,0.3136,1.8109955787658691
0.35453,0.0488,0.27407,1.8138508796691895
0.277,0.04319,0.28987,1.8164947032928467
0.25937,0.05722,0.30591,1.8196821212768555
0.24217,0.11614,0.24961,1.8198175430297852
0.05142,0.05996,0.30866,1.822819471359253
-0.03361,0.05508,0.25278,1.8255000114440918
-0.11407,0.03575,0.13444,1.8283464908599854
-0.15872,-0.00104,0.07308,1.8310184478759766
-0.1633,-0.04203,0.09022,1.8311803340911865
0.08217,-0.07851,0.09821,1.8339130878448486
0.26504,-0.09864,0.06954,1.8367950916290283
0.28804,-0.06466,0.19099,1.8399648666381836
0.2329,0.00329,0.35179,1.8401210308074951
0.01616,0.01019,0.37125,1.8429157733917236
-0.26407,-0.00189,0.28981,1.8456315994262695
-0.05142,-0.0391,0.18886,1.8485236167907715
0.16177,-0.05661,0.19965,1.852581262588501
0.249,-0.05734,0.24961,1.8527991771697998
0.1439,-0.02239,0.29262,1.8560919761657715
0.06167,-0.03983,0.37186,1.8588364124298096
0.20136,-0.02483,0.37216,1.8617238998413086
0.30482,-0.03849,0.35465,1.8619427680969238
0.43536,-0.03056,0.34264,1.8647935390472412
0.12914,-0.089,0.30909,1.8674354553222656
-0.2745,-0.07381,0.34636,1.8701002597808838
-0.30305,-0.02416,0.2304,1.8728957176208496
-0.18385,-0.05356,0.08247,1.8731937408447266
-0.16805,-0.02922,-0.05856,1.8758749961853027
-0.06484,-0.13731,-0.01568,1.8783867359161377
0.23558,-0.16677,0.21344,1.8810977935791016
0.19801,-0.11053,0.45988,1.884019136428833
0.43993,-0.10821,0.57529,1.8871440887451172
0.51496,-0.08162,0.44591,1.8873109817504883
0.23009,-0.06771,0.41687,1.8899519443511963
-0.19111,0.00409,0.38906,1.8927509784698486
-0.48385,-0.01049,0.19691,1.8955628871917725
-0.2731,-0.06875,0.01574,1.895707368850708
0.07393,-0.1059,-0.01055,1.8985536098480225
0.61781,-0.12493,0.18013,1.901374340057373
0.35892,-0.13554,0.33623,1.904155969619751
-0.04532,-0.00055,0.46232,1.906977653503418
-0.1755,0.04691,0.35215,1.907207727432251
-0.15451,-0.04337,0.32086,1.9100782871246338
0.01013,-0.06917,0.24388,1.9129810333251953
-0.00439,-0.05014,0.09662,1.9155669212341309
0.18965,-0.14304,0.14262,1.9183852672576904
0.12627,-0.04374,0.13786,1.918602466583252
0.14243,-0.00958,0.25443,1.9215490818023682
0.1148,-0.0416,0.36295,1.9241764545440674
-0.00592,0.03971,0.37857,1.9270668029785156
-0.10248,0.01964,0.28383,1.9298484325408936
-0.57316,-0.03343,0.06655,1.9301769733428955
-0.18648,-0.10681,0.08918,1.9329915046691895
0.2986,-0.16562,-0.01183,1.9356472492218018
0.1023,-0.14329,0.20459,1.9384443759918213
-0.02952,-0.066,0.40321,1.9412453174591064
-0.10779,-0.00824,0.49776,1.9415686130523682
0.14286,-0.00927,0.33489,1.9442956447601318
0.21783,-0.02019,0.28554,1.9470577239990234
0.16842,-0.02568,0.26053,1.9497566223144531
0.15281,-0.01348,0.15262,1.9534201622009277
-0.46305,0.05874,0.20746,1.9537298679351807
-0.34441,-0.03953,0.11303,1.9564404487609863
-0.05032,-0.06381,0.15951,1.9593257904052734
0.07729,0.03154,0.35734,1.9623403549194336
0.05252,0.04642,0.44115,1.9627163410186768
0.19477,-0.02629,0.35551,1.9654650688171387
0.60073,-0.11688,0.34325,1.9682161808013916
0.59536,-0.0552,0.19069,1.971006155014038
0.13054,0.04002,0.30024,1.9738085269927979
-0.60237,0.0491,0.20527,1.974149465560913
-0.57401,0.02233,0.05795,1.97709321975708
-0.26742,-0.06978,-0.06802,1.9797616004943848
-0.11413,-0.04654,-0.0061,1.9824364185333252
-0.08137,-0.00134,0.22454,1.9852275848388672
0.25888,-0.0222,0.34367,1.9855499267578125
0.17806,0.06472,0.68948,1.9884133338928223
0.26864,0.11004,0.53894,1.991347074508667
0.30152,0.02702,0.27981,1.9940845966339111
-0.08351,0.00708,0.21887,1.9944350719451904
-0.05484,-0.07302,0.06588,1.9974417686462402
0.02562,-0.14762,0.04538,1.9998517036437988
-0.23729,-0.03465,0.21136,2.002739906311035
-0.08723,-0.02452,0.23528,2.00563645362854
0.24705,0.01433,0.29311,2.0059938430786133
0.2343,-0.0158,0.37484,2.0085928440093994
0.216,-0.02885,0.24607,2.011324644088745
-0.22741,0.09357,0.32165,2.0141634941101074
-0.23412,0.04197,0.19441,2.014474391937256
-0.0843,0.03691,0.06039,2.0174291133880615
-0.1295,0.0585,0.23265,2.020279884338379
0.17922,0.02916,0.23796,2.0229368209838867
0.08997,0.00982,0.28457,2.0259830951690674
-0.23784,0.07997,0.2903,2.0264079570770264
-0.01501,-0.00384,0.19666,2.0289342403411865
0.25419,0.04227,0.25968,2.031899929046631
-0.06649,0.05478,0.29579,2.034658670425415
-0.06551,0.03379,0.21722,2.035076379776001
0.07607,0.00287,0.18202,2.0381343364715576
0.07247,0.00744,0.32708,2.040872573852539
0.00354,0.00317,0.30341,2.0438432693481445
0.09461,0.00238,0.17428,2.044255495071411
-0.12444,0.01879,0.24119,2.047032117843628
-0.19984,0.07405,0.27529,2.0497796535491943
0.19038,-0.03099,0.19233,2.0522992610931396
0.2365,0.0036,0.27694,2.055837631225586
0.06051,0.01,0.34331,2.0565006732940674
0.14195,0.01476,0.37179,2.05904483795166
0.06643,0.02971,0.31488,2.061863422393799
-0.14164,0.06222,0.30018,2.064574956893921
-0.14969,0.07076,0.14048,2.0648915767669678
0.06216,0.01616,0.20972,2.0677640438079834
0.12023,-0.03093,0.2953,2.0705127716064453
0.07381,-0.0183,0.2662,2.0733392238616943
-0.02086,-0.02123,0.20295,2.0734827518463135
0.08326,0.04422,0.23656,2.076411485671997
-0.10297,0.03489,0.35728,2.0792694091796875
-0.40101,0.04831,0.26828,2.082111120223999
0.19245,-0.05045,0.17275,2.085195302963257
0.15201,-0.01074,0.24967,2.085334539413452
0.07296,0.0061,0.29603,2.088136911392212
0.34184,-0.01952,0.19654,2.0910017490386963
0.34032,-0.00555,0.41578,2.0938384532928467
-0.01696,0.05246,0.3524,2.0939760208129883
-0.19496,0.12023,0.30524,2.0970585346221924
-0.10876,0.04972,0.26681,2.100033760070801
0.12157,-0.05185,0.1683,2.1028616428375244
-0.1564,-0.02135,0.07668,2.105546236038208
-0.18221,-0.12804,0.06966,2.1056904792785645
0.20148,-0.14414,0.22692,2.1085524559020996
0.09553,-0.06795,0.25687,2.111516237258911
0.03465,-0.08101,0.20563,2.114187479019165
-0.19502,-0.02202,0.27419,2.1169488430023193
-0.28091,-0.00738,0.42243,2.1170926094055176
-0.00824,-0.04727,0.33324,2.119964361190796
0.028,0.00567,0.28792,2.12276029586792
0.12853,0.01299,0.27639,2.1256051063537598
0.3463,-0.05478,0.2828,2.1257433891296387
0.32354,-0.01244,0.32891,2.128849506378174
0.03788,0.02141,0.33105,2.1317713260650635
-0.08095,-0.02373,0.22674,2.134392499923706
-0.34178,-0.01141,0.32421,2.137157917022705
-0.14048,0.02574,0.18733,2.1373605728149414
-0.05703,-0.04105,0.12237,2.1400208473205566
-0.04197,-0.04099,0.23607,2.1430294513702393
-0.09821,0.05026,0.18373,2.145829439163208
-0.0893,-0.02086,0.22881,2.1486501693725586
0.06466,-0.0341,0.21338,2.1488699913024902
0.09168,-0.01787,0.38101,2.151665687561035
-0.03916,-0.061,0.37332,2.154460906982422
-0.24668,0.06161,0.3047,2.1572556495666504
-0.03642,0.01226,0.26114,2.160921573638916
0.36996,-0.08516,0.21734,2.161212921142578
0.1256,-0.03093,0.26273,2.1641435623168945
0.05612,0.07033,0.24168,2.166914701461792
0.06667,0.01568,0.1869,2.1698129177093506
-0.00378,0.00561,0.18928,2.1701183319091797
-0.21124,0.01165,0.15396,2.172905683517456
-0.16525,0.0047,0.17842,2.1756606101989746
-0.45622,-0.01922,0.29091,2.1783764362335205
-0.35606,-0.02007,0.24925,2.1812188625335693
-0.12969,-0.06869,0.06917,2.181584119796753
-0.13219,-0.03532,0.16726,2.1841530799865723
0.28603,-0.04154,0.3158,2.1872661113739014
0.35941,-0.07454,0.36252,2.1900501251220703
0.17647,-0.03495,0.37643,2.1929168701171875
0.00238,0.07107,0.36691,2.1932599544525146
-0.20935,0.04709,0.22973,2.196031332015991
-0.35728,0.07546,0.24906,2.1988236904144287
-0.28286,0.0208,0.18654,2.2016711235046387
-0.14426,0.0463,0.17464,2.201958179473877
0.10016,-0.08949,0.30207,2.20485258102417
0.19209,-0.06558,0.22491,2.2076404094696045
0.15677,-0.07857,0.17355,2.2104332447052
0.09443,-0.03843,0.26694,2.213207483291626
-0.00012,0.06564,0.28322,2.213566303253174
-0.2881,0.07741,0.25669,2.216254949569702
-0.34477,0.17117,0.29237,2.2191014289855957
-0.34337,0.09888,0.18953,2.221808671951294
-0.30866,0.02416,0.12127,2.2220938205718994
-0.21679,0.0294,0.18093,2.2249789237976074
-0.02489,-0.02812,0.26309,2.2276809215545654
-0.10754,-0.03855,0.37484,2.2305290699005127
0.25346,-0.1123,0.27487,2.233414649963379
0.41803,-0.14634,0.14677,2.2338473796844482
0.18989,-0.08131,0.36661,2.236485719680786
-0.02391,-0.00384,0.45793,2.239237070083618
-0.00781,0.05325,0.31659,2.242004632949829
-0.05124,0.02489,0.12847,2.244886875152588
-0.132,0.02635,0.15512,2.2452383041381836
-0.11401,0.00884,0.15012,2.2478487491607666
-0.10565,-0.02489,0.16958,2.2506611347198486
-0.15768,-0.01238,0.21759,2.253448724746704
-0.04124,-0.07942,0.15738,2.2562038898468018
-0.05929,-0.03489,0.19441,2.256537437438965
-0.1827,-0.01311,0.33312,2.2589080333709717
-0.12956,0.04392,0.32049,2.262680768966675
-0.09833,-0.00647,0.2368,2.2653679847717285
-0.26029,0.01647,0.22716,2.268150568008423
-0.19672,-0.05484,0.35148,2.2685506343841553
0.00659,-0.07845,0.23278,2.2713146209716797
-0.02782,-0.07039,0.21594,2.2739105224609375
-0.10699,-0.00586,0.25974,2.2766528129577637
0.02062,0.0011,0.31793,2.2795627117156982
0.13688,-0.03861,0.27212,2.2801194190979004
0.14866,-0.05948,0.23229,2.2826881408691406
-0.04227,0.04276,0.24156,2.285451889038086
-0.18483,0.0283,0.20282,2.2881622314453125
-0.41791,0.09943,0.26944,2.288508415222168
-0.28975,-0.00201,0.33367,2.2914388179779053
-0.04782,0.00415,0.25053,2.294218063354492
0.01641,-0.01251,0.17513,2.2968697547912598
-0.09345,-0.02867,0.20093,2.299560546875
-0.24138,-0.05307,0.24406,2.300161361694336
-0.26999,-0.05624,0.24248,2.3027503490448
-0.13066,-0.02879,0.31165,2.3057360649108887
0.00098,-0.04782,0.23442,2.308387041091919
0.11767,-0.05289,0.17385,2.3109445571899414
0.01275,0.01202,0.21789,2.3114469051361084
-0.04544,0.02037,0.26962,2.3139164447784424
-0.1012,0.03739,0.24412,2.3167624473571777
-0.20472,0.03733,0.26504,2.3196024894714355
-0.29268,0.08259,0.27218,2.3224403858184814
-0.2157,0.08747,0.24571,2.3225812911987305
-0.06808,-0.01891,0.2365,2.32553768157959
0.04764,-0.01592,0.21911,2.3281469345092773
-0.0463,0.00458,0.20771,2.3310256004333496
-0.14414,0.05643,0.21027,2.3312275409698486
-0.20929,0.01397,0.26376,2.334176778793335
-0.25254,0.01659,0.24461,2.336897850036621
-0.22832,-0.01141,0.25297,2.3398208618164062
-0.18294,-0.00946,0.2257,2.3425424098968506
-0.07534,-0.04459,0.25583,2.342789649963379
0.00183,-0.01391,0.26126,2.345540761947632
-0.01671,-0.00335,0.2601,2.3482046127319336
-0.11065,0.00073,0.24583,2.3511011600494385
-0.0757,0.01665,0.28676,2.354032516479492
-0.02129,0.01043,0.30476,2.3542795181274414
-0.0158,-0.03654,0.25651,2.3569602966308594
-0.07924,-0.00537,0.23058,2.35970401763916
-0.1644,-0.03129,0.22271,2.362504720687866
-0.19544,-0.0244,0.22375,2.366060256958008
-0.20154,-0.03367,0.22253,2.366328716278076
-0.17434,-0.01891,0.26273,2.3689017295837402
-0.11682,-0.01409,0.25949,2.3718695640563965
-0.09607,-0.00653,0.2221,2.374544143676758
-0.11877,-0.0119,0.26322,2.377222776412964
-0.08204,-0.01135,0.244,2.3800413608551025
-0.09168,0.00555,0.24241,2.3803091049194336
-0.12841,0.0241,0.27151,2.3830175399780273
-0.12725,0.01013,0.27523,2.385986566543579
-0.0998,-0.0083,0.24516,2.3886823654174805
-0.13359,0.01147,0.23448,2.3890225887298584
-0.12316,-0.01702,0.23863,2.39184832572937
-0.1328,-0.01751,0.25431,2.394544839859009
-0.09906,-0.0083,0.25425,2.3971364498138428
-0.05783,-0.02013,0.25376,2.400089979171753
-0.03849,-0.02885,0.22704,2.4025397300720215
-0.06545,-0.00982,0.25742,2.4028682708740234
-0.0546,-0.01092,0.24522,2.405762195587158
-0.06301,-0.00726,0.26785,2.4083735942840576
-0.09449,-0.00519,0.25894,2.41109299659729
-0.1015,-0.00098,0.24955,2.4140210151672363
-0.10431,0.00061,0.24241,2.4143733978271484
-0.07735,-0.01537,0.2476,2.4170663356781006
-0.06814,0.00348,0.24095,2.419628381729126
-0.05392,0.00256,0.2526,2.422593593597412
-0.0463,0.00189,0.24918,2.425349235534668
-0.03788,-0.00421,0.24772,2.4258005619049072
-0.03447,-0.00177,0.25376,2.4283876419067383
-0.02373,-0.00494,0.25498,2.4310085773468018
-0.01488,-0.01013,0.25468,2.433659791946411
-0.01159,-0.00872,0.25486,2.436401844024658
-0.00933,-0.00872,0.26084,2.4367587566375732
-0.00677,-0.0047,0.25571,2.4395241737365723
-0.00994,-0.00616,0.25199,2.4421768188476562
-0.00506,-0.00641,0.2537,2.444967269897461
-0.00366,-0.00927,0.2515,2.4475932121276855
-0.00537,-0.0061,0.24906,2.4481701850891113
-0.00427,-0.00598,0.24925,2.4506168365478516
-0.00256,-0.00695,0.25254,2.4534554481506348
-0.00232,-0.00464,0.25065,2.456327199935913
0.00061,-0.0061,0.24754,2.458789110183716
-0.00024,-0.00872,0.24662,2.4615886211395264
-0.00079,-0.00494,0.2479,2.461991310119629
-0.00085,-0.00842,0.24864,2.4652228355407715
0.00122,-0.00586,0.25291,2.468143939971924
0.00061,-0.00891,0.24735,2.470872163772583
0.00085,-0.0108,0.24986,2.471242904663086
0.00311,-0.00915,0.25138,2.4740421772003174
0.00177,-0.0097,0.24693,2.4768311977386475
0.00366,-0.01147,0.24784,2.479565143585205
0.00268,-0.00769,0.24278,2.4822492599487305
-0.01397,-0.01031,0.24601,2.4826061725616455
0.00329,-0.00781,0.2454,2.4854722023010254
0.00531,-0.00884,0.24376,2.488335371017456
0.00287,-0.01031,0.24284,2.491163969039917
0.00586,-0.01098,0.24437,2.494041681289673
0.00213,-0.01104,0.24729,2.4944729804992676
0.00531,-0.01293,0.24986,2.4971604347229004
0.00744,-0.01226,0.25169,2.4998860359191895
0.00464,-0.01232,0.25211,2.5026886463165283
0.00329,-0.0133,0.23491,2.5031702518463135
